day,x,y,Bigeye tuna,Skipjack tuna,Yellowfin tuna
536,-121.5,5.5,0,12,3
537,-121.5,6.5,0,17,0
549,-107.5,4.5,0,0,0
558,-112.5,4.5,0,6,2
560,-106.5,6.5,0,0,10
561,-106.5,6.5,0,0,5
571,-92.5,-7.5,0,0,0
651,-98.5,4.5,0,0,0
654,-106.5,4.5,0,3,4
660,-109.5,4.5,0,0,0
661,-109.5,4.5,0,60,13
662,-109.5,4.5,0,0,6
663,-111.5,3.5,0,9,1
677,-119.5,4.5,0,29,9
678,-119.5,4.5,0,25,5
678,-119.5,5.5,0,11,6
682,-112.5,4.5,4,3,1
683,-113.5,4.5,5,29,3
684,-113.5,4.5,0,20,4
684,-113.5,4.5,2,21,3
685,-110.5,4.5,3,12,4
685,-109.5,4.5,0,3,3
686,-112.5,4.5,0,6,2
686,-112.5,4.5,0,7,2
687,-112.5,4.5,0,29,3
689,-118.5,6.5,0,114,5
690,-117.5,6.5,0,21,3
691,-115.5,4.5,2,63,6
692,-117.5,5.5,0,5,2
693,-116.5,5.5,0,0,2
694,-115.5,4.5,0,6,2
695,-112.5,4.5,0,16,4
696,-112.5,4.5,0,12,2
697,-111.5,4.5,0,9,2
698,-112.5,3.5,0,10,2
699,-110.5,4.5,0,5,2
702,-113.5,4.5,3,13,6
702,-113.5,4.5,0,7,0
703,-114.5,3.5,0,10,2
704,-116.5,5.5,0,97,5
707,-115.5,7.5,0,4,2
708,-115.5,6.5,0,2,0
708,-115.5,5.5,0,5,0
709,-119.5,4.5,0,21,12
710,-121.5,4.5,0,13,0
711,-121.5,4.5,0,0,5
711,-121.5,4.5,0,0,1
711,-122.5,4.5,0,0,8
712,-122.5,5.5,0,9,12
712,-122.5,5.5,0,0,3
713,-124.5,5.5,0,29,8
714,-122.5,6.5,0,17,7
715,-121.5,5.5,0,30,7
280,-101.5,5.5,0,4,8
281,-102.5,4.5,0,30,72
282,-102.5,5.5,0,3,7
282,-102.5,4.5,0,1,2
284,-102.5,6.5,0,11,9
293,-107.5,5.5,0,35,5
294,-107.5,5.5,0,0,0
295,-107.5,5.5,0,33,5
295,-108.5,5.5,6,2,10
296,-108.5,5.5,3,3,0
297,-108.5,5.5,3,4,0
301,-109.5,5.5,0,1,0
302,-111.5,4.5,0,130,0
304,-111.5,4.5,20,50,0
308,-110.5,6.5,0,45,20
309,-110.5,6.5,0,3,0
546,-128.5,12.5,0,15,0
277,-119.5,5.5,0,8,12
277,-121.5,6.5,0,8,10
281,-120.5,5.5,0,1,9
299,-106.5,4.5,0,8,9
301,-102.5,5.5,0,0,1
302,-100.5,4.5,0,0,2
318,-95.5,5.5,0,18,0
319,-98.5,5.5,0,1,1
322,-107.5,5.5,0,15,10
322,-107.5,5.5,0,10,0
408,-107.5,4.5,4,8,3
436,-109.5,-1.5,0,24,0
505,-128.5,-2.5,0,0,0
506,-129.5,-3.5,0,0,0
511,-136.5,-3.5,1,1,0
511,-136.5,-3.5,10,4,4
512,-136.5,-3.5,2,3,0
513,-135.5,-2.5,1,4,0
515,-139.5,-4.5,2,6,0
517,-141.5,-4.5,3,4,0
531,-129.5,8.5,1,3,0
534,-125.5,9.5,0,0,0
543,-114.5,7.5,0,0,8
547,-99.5,5.5,0,2,5
548,-99.5,5.5,0,0,7
557,-79.5,2.5,0,0,15
561,-81.5,3.5,0,75,15
561,-81.5,3.5,0,0,5
562,-81.5,3.5,0,50,15
563,-81.5,3.5,0,30,12
564,-81.5,3.5,0,65,50
565,-81.5,3.5,0,0,0
617,-81.5,3.5,0,4,56
660,-80.5,4.5,0,0,0
280,-107.5,5.5,0,26,12
281,-107.5,5.5,0,6,4
284,-118.5,5.5,0,12,22
284,-118.5,5.5,0,24,16
285,-118.5,5.5,0,10,6
285,-118.5,4.5,0,12,8
286,-118.5,4.5,1,24,18
287,-119.5,5.5,0,0,0
287,-119.5,4.5,5,12,10
288,-119.5,5.5,0,3,1
288,-118.5,5.5,0,3,2
289,-117.5,6.5,0,18,8
289,-117.5,6.5,0,14,4
290,-117.5,6.5,0,5,3
290,-117.5,6.5,0,8,6
290,-117.5,6.5,0,7,4
295,-116.5,6.5,0,7,5
296,-116.5,6.5,0,10,6
306,-117.5,5.5,0,16,15
307,-117.5,6.5,0,23,17
314,-117.5,6.5,0,26,14
314,-117.5,6.5,11,45,19
317,-113.5,4.5,14,57,24
322,-114.5,3.5,0,9,1
323,-114.5,6.5,0,13,8
324,-116.5,4.5,0,3,1
325,-114.5,5.5,0,32,22
326,-113.5,4.5,2,5,3
327,-112.5,4.5,0,13,7
330,-107.5,3.5,0,20,14
332,-106.5,5.5,1,33,21
381,-87.5,-8.5,0,65,0
385,-87.5,-8.5,0,10,0
385,-87.5,-8.5,0,20,0
386,-87.5,-8.5,0,122,0
395,-87.5,-7.5,0,32,0
396,-87.5,-7.5,0,10,0
398,-88.5,-7.5,0,6,0
404,-88.5,-10.5,0,30,0
405,-87.5,-8.5,0,52,0
410,-87.5,-8.5,0,0,0
412,-83.5,-11.5,0,17,0
412,-83.5,-10.5,0,25,0
413,-83.5,-11.5,0,4,0
415,-87.5,-6.5,0,15,0
416,-88.5,-7.5,0,1,0
419,-87.5,-5.5,0,23,0
447,-87.5,-8.5,0,7,0
448,-87.5,-7.5,0,0,0
463,-102.5,2.5,0,205,35
464,-102.5,2.5,0,24,3
464,-102.5,2.5,5,40,5
469,-103.5,3.5,0,30,5
470,-104.5,3.5,0,21,6
471,-105.5,4.5,0,15,7
477,-114.5,6.5,0,45,10
478,-114.5,6.5,0,24,12
479,-115.5,6.5,0,30,12
481,-109.5,4.5,0,6,2
482,-108.5,4.5,0,25,15
483,-105.5,4.5,6,84,53
484,-104.5,5.5,0,0,5
486,-105.5,5.5,11,55,34
487,-104.5,5.5,0,3,10
489,-111.5,6.5,0,0,0
490,-110.5,4.5,0,2,0
492,-104.5,5.5,0,21,12
558,-108.5,-3.5,0,0,18
562,-106.5,4.5,65,0,0
564,-107.5,4.5,0,0,2
568,-108.5,5.5,0,0,1
569,-107.5,4.5,0,0,0
571,-105.5,3.5,12,0,28
574,-108.5,5.5,0,0,0
575,-108.5,5.5,12,0,3
576,-108.5,4.5,0,0,6
577,-108.5,4.5,0,0,2
584,-109.5,4.5,0,2,8
585,-109.5,4.5,0,1,1
585,-109.5,4.5,0,0,17
586,-109.5,4.5,0,0,8
588,-109.5,4.5,0,0,0
588,-109.5,4.5,0,5,7
589,-111.5,3.5,0,0,1
591,-114.5,4.5,0,0,5
594,-114.5,3.5,34,3,3
596,-115.5,3.5,15,2,3
597,-115.5,3.5,30,2,2
598,-115.5,3.5,8,0,0
600,-115.5,-3.5,53,8,102
601,-115.5,-4.5,0,12,2
604,-115.5,4.5,0,4,8
605,-115.5,4.5,0,12,3
606,-116.5,4.5,0,23,4
607,-115.5,5.5,0,1,0
609,-109.5,6.5,0,3,2
610,-108.5,6.5,0,15,5
611,-106.5,4.5,0,3,0
613,-101.5,4.5,0,12,3
614,-99.5,4.5,0,3,4
646,-112.5,6.5,0,1,0
647,-111.5,5.5,0,3,0
652,-113.5,3.5,0,12,5
654,-113.5,3.5,0,8,2
654,-113.5,3.5,2,9,1
656,-116.5,3.5,0,6,1
657,-115.5,4.5,0,11,4
658,-116.5,4.5,0,2,0
659,-118.5,3.5,0,63,27
660,-117.5,3.5,0,25,3
660,-117.5,3.5,0,12,0
661,-117.5,3.5,0,10,0
662,-119.5,3.5,0,128,2
664,-119.5,4.5,0,23,0
664,-119.5,3.5,10,40,0
666,-119.5,3.5,7,3,0
667,-119.5,3.5,0,10,0
668,-121.5,4.5,3,12,0
673,-120.5,5.5,0,25,10
674,-120.5,4.5,0,20,0
675,-120.5,5.5,0,50,10
676,-118.5,5.5,0,30,2
677,-118.5,6.5,0,30,0
677,-118.5,6.5,0,19,1
280,-101.5,4.5,0,50,0
284,-108.5,5.5,0,48,0
284,-108.5,5.5,0,20,0
285,-108.5,5.5,0,18,0
286,-108.5,5.5,0,12,3
293,-108.5,5.5,0,15,0
294,-107.5,5.5,0,10,4
296,-112.5,4.5,35,9,4
298,-119.5,4.5,6,46,0
299,-124.5,3.5,65,45,0
308,-119.5,3.5,14,16,0
309,-119.5,2.5,16,40,0
312,-112.5,3.5,10,60,0
313,-113.5,2.5,2,4,0
317,-101.5,5.5,0,20,0
318,-105.5,4.5,0,5,3
319,-107.5,4.5,0,26,6
320,-107.5,4.5,90,60,0
321,-108.5,4.5,0,104,0
338,-98.5,4.5,0,4,0
344,-109.5,4.5,25,30,0
346,-110.5,4.5,0,0,0
346,-110.5,4.5,50,20,0
347,-110.5,4.5,30,10,0
351,-111.5,4.5,0,0,0
354,-102.5,3.5,20,15,0
355,-99.5,3.5,0,8,9
357,-97.5,2.5,0,30,0
359,-100.5,4.5,0,7,8
360,-100.5,4.5,0,20,30
361,-100.5,4.5,0,10,10
414,-77.5,-18.5,0,78,0
419,-80.5,-15.5,0,87,3
420,-80.5,-15.5,0,20,2
422,-79.5,-19.5,0,68,0
422,-79.5,-19.5,0,15,0
422,-80.5,-19.5,0,25,6
424,-80.5,-15.5,0,23,1
426,-83.5,-15.5,0,82,0
427,-84.5,-15.5,0,50,1
428,-84.5,-15.5,0,35,0
433,-83.5,-14.5,0,47,5
434,-83.5,-14.5,0,40,2
435,-85.5,-15.5,0,38,0
437,-86.5,-15.5,1,34,0
438,-86.5,-14.5,0,14,0
438,-86.5,-14.5,1,4,0
474,-113.5,5.5,0,38,2
475,-113.5,5.5,0,47,0
476,-114.5,5.5,0,24,6
481,-123.5,9.5,0,9,0
494,-124.5,3.5,23,50,0
494,-124.5,3.5,84,6,0
495,-124.5,3.5,0,72,0
497,-124.5,3.5,2,13,0
499,-129.5,5.5,0,3,10
500,-128.5,5.5,0,21,4
506,-113.5,4.5,0,0,7
509,-113.5,4.5,0,0,17
510,-113.5,4.5,0,0,5
510,-113.5,4.5,0,0,2
513,-121.5,3.5,0,0,0
517,-112.5,5.5,23,12,0
517,-111.5,5.5,2,5,8
518,-112.5,5.5,0,1,4
547,-82.5,3.5,0,0,20
551,-99.5,4.5,0,0,1
551,-99.5,4.5,0,1,17
563,-109.5,4.5,19,2,0
564,-109.5,4.5,22,1,0
565,-109.5,4.5,12,2,0
566,-111.5,4.5,14,4,0
567,-111.5,4.5,6,2,0
568,-109.5,5.5,75,0,0
569,-109.5,5.5,9,3,9
569,-109.5,5.5,40,0,0
570,-109.5,5.5,18,0,0
571,-108.5,5.5,0,0,18
571,-108.5,5.5,0,1,11
571,-109.5,5.5,0,0,0
572,-108.5,5.5,0,2,1
573,-112.5,6.5,0,0,5
575,-111.5,4.5,0,3,25
577,-111.5,5.5,0,0,7
578,-112.5,5.5,0,0,0
579,-112.5,5.5,0,1,11
580,-111.5,5.5,0,10,20
580,-111.5,5.5,0,5,15
581,-111.5,4.5,0,4,11
588,-112.5,3.5,0,2,10
588,-112.5,3.5,0,0,0
590,-112.5,4.5,3,3,4
591,-113.5,4.5,3,1,1
591,-113.5,4.5,0,0,3
593,-113.5,4.5,3,0,0
595,-105.5,6.5,0,0,0
596,-103.5,5.5,0,4,0
597,-107.5,4.5,10,30,10
598,-106.5,4.5,0,16,0
599,-104.5,4.5,0,13,5
599,-104.5,4.5,15,5,3
600,-104.5,4.5,12,36,12
601,-104.5,4.5,7,6,0
602,-104.5,4.5,3,7,0
603,-107.5,4.5,4,4,0
603,-107.5,4.5,0,0,0
605,-102.5,4.5,0,15,15
606,-103.5,4.5,0,4,3
606,-102.5,4.5,2,6,7
607,-100.5,4.5,0,40,15
608,-100.5,5.5,0,0,1
608,-100.5,5.5,0,3,2
609,-100.5,4.5,0,22,10
611,-102.5,4.5,28,5,0
611,-102.5,4.5,6,15,2
612,-102.5,4.5,1,8,1
612,-102.5,4.5,1,4,1
613,-101.5,4.5,1,4,0
613,-102.5,4.5,0,2,0
614,-101.5,4.5,12,20,11
616,-101.5,4.5,0,2,0
617,-99.5,3.5,1,6,0
617,-100.5,3.5,2,10,0
618,-101.5,4.5,0,0,1
648,-101.5,4.5,0,4,1
648,-102.5,4.5,0,1,4
649,-103.5,4.5,0,2,3
649,-103.5,5.5,0,1,3
651,-109.5,4.5,0,7,9
652,-109.5,4.5,0,5,5
654,-111.5,3.5,0,4,2
656,-110.5,3.5,0,25,0
657,-110.5,4.5,0,6,1
657,-110.5,3.5,0,4,0
658,-110.5,3.5,0,4,0
659,-110.5,3.5,0,9,3
662,-110.5,3.5,0,38,3
663,-112.5,3.5,0,4,1
664,-111.5,3.5,0,1,0
667,-119.5,-2.5,8,38,4
672,-120.5,-2.5,0,14,1
675,-111.5,4.5,0,19,3
675,-111.5,4.5,0,35,5
676,-110.5,4.5,10,13,2
676,-110.5,4.5,0,7,7
677,-109.5,4.5,0,20,7
297,-114.5,5.5,0,3,12
297,-115.5,5.5,0,2,8
299,-124.5,3.5,40,2,3
301,-129.5,1.5,0,0,0
305,-118.5,6.5,0,29,1
305,-118.5,6.5,0,1,3
305,-118.5,6.5,0,10,15
306,-119.5,6.5,0,3,3
306,-119.5,6.5,0,15,10
306,-119.5,6.5,0,10,5
306,-119.5,6.5,0,4,3
310,-126.5,6.5,28,28,4
311,-125.5,6.5,20,26,4
311,-125.5,6.5,15,22,1
312,-125.5,5.5,10,18,2
312,-124.5,5.5,0,0,0
313,-124.5,5.5,1,18,6
314,-120.5,5.5,0,21,4
315,-119.5,6.5,0,5,1
316,-116.5,6.5,0,0,0
317,-113.5,4.5,0,8,2
318,-110.5,1.5,35,10,10
319,-110.5,-1.5,27,14,4
320,-111.5,-6.5,10,6,4
320,-111.5,-7.5,17,8,0
321,-111.5,-7.5,2,1,0
321,-110.5,-9.5,5,15,0
322,-106.5,-10.5,4,5,1
430,-75.5,-16.5,0,25,35
495,-80.5,-13.5,6,45,4
498,-87.5,-13.5,1,1,1
510,-98.5,4.5,2,1,0
519,-94.5,2.5,7,12,4
528,-92.5,1.5,2,25,3
536,-93.5,0.5,3,147,10
552,-93.5,0.5,0,20,0
650,-114.5,3.5,0,31,22
652,-119.5,2.5,0,14,20
654,-123.5,6.5,0,4,6
658,-121.5,5.5,10,23,10
659,-123.5,6.5,0,5,3
661,-115.5,3.5,25,72,33
661,-115.5,3.5,2,10,3
662,-115.5,3.5,15,15,10
662,-115.5,3.5,20,42,15
663,-115.5,4.5,23,22,5
664,-115.5,4.5,11,10,4
666,-118.5,4.5,0,8,6
666,-117.5,4.5,6,68,20
669,-117.5,5.5,2,12,9
669,-118.5,4.5,1,7,9
673,-121.5,4.5,2,12,6
674,-118.5,4.5,12,26,2
674,-118.5,4.5,2,1,1
675,-116.5,6.5,2,3,2
675,-116.5,6.5,0,6,4
676,-118.5,5.5,0,36,9
677,-118.5,5.5,2,12,6
677,-118.5,4.5,14,27,9
678,-117.5,4.5,0,10,5
678,-117.5,4.5,11,30,9
679,-118.5,4.5,6,143,6
679,-118.5,4.5,3,24,2
284,-88.5,1.5,19,0,1
293,-128.5,-4.5,35,10,0
294,-130.5,-2.5,10,45,0
295,-135.5,-3.5,57,20,3
296,-139.5,-2.5,14,11,0
297,-143.5,-3.5,19,25,1
298,-147.5,-2.5,7,20,3
298,-147.5,-2.5,5,45,20
299,-148.5,-6.5,3,26,1
300,-148.5,-3.5,5,60,5
301,-146.5,-2.5,5,70,70
302,-147.5,-3.5,5,55,10
303,-148.5,-4.5,13,30,2
305,-147.5,-2.5,34,24,2
306,-147.5,-2.5,5,5,0
307,-145.5,-3.5,8,2,0
308,-149.5,-4.5,3,40,2
308,-149.5,-4.5,0,0,0
309,-148.5,-4.5,1,18,1
310,-149.5,-5.5,2,35,3
311,-148.5,-6.5,0,0,0
311,-148.5,-6.5,2,20,1
313,-144.5,-6.5,0,5,0
313,-144.5,-6.5,0,0,0
314,-146.5,-4.5,5,20,0
315,-140.5,-4.5,0,5,0
316,-137.5,-3.5,10,48,2
317,-135.5,-4.5,7,15,10
318,-135.5,-2.5,8,10,2
318,-134.5,-2.5,3,7,0
323,-131.5,6.5,3,20,2
323,-130.5,6.5,5,10,0
324,-130.5,6.5,7,8,0
324,-128.5,6.5,3,6,1
326,-125.5,4.5,15,25,5
327,-124.5,5.5,2,10,3
356,-142.5,-2.5,1,28,2
357,-142.5,-3.5,3,174,7
358,-143.5,-3.5,2,40,0
359,-146.5,-6.5,1,90,0
361,-143.5,-5.5,0,13,0
362,-143.5,-5.5,0,15,0
363,-143.5,-4.5,8,11,0
364,-147.5,-2.5,21,19,3
373,-148.5,-5.5,1,25,2
374,-147.5,-3.5,18,33,2
375,-148.5,-4.5,4,17,0
376,-147.5,-4.5,2,13,0
377,-147.5,-3.5,2,18,0
378,-147.5,-4.5,24,31,2
379,-146.5,-8.5,0,3,0
380,-145.5,-6.5,16,10,0
381,-148.5,-3.5,10,7,1
383,-143.5,-5.5,4,13,0
384,-142.5,-4.5,0,0,0
384,-142.5,-4.5,20,9,1
385,-141.5,-1.5,16,14,2
385,-141.5,-2.5,36,29,6
449,-130.5,-1.5,15,0,5
450,-133.5,-2.5,15,15,0
452,-138.5,-2.5,0,50,0
455,-146.5,3.5,17,30,3
456,-148.5,5.5,25,134,6
458,-147.5,5.5,25,52,3
459,-148.5,5.5,40,60,10
460,-146.5,6.5,25,80,5
461,-146.5,5.5,8,32,0
462,-144.5,3.5,5,35,0
463,-141.5,1.5,27,15,3
464,-140.5,0.5,36,16,3
465,-142.5,1.5,5,9,1
467,-148.5,-1.5,5,35,15
468,-147.5,-2.5,2,23,0
474,-148.5,-4.5,2,38,0
477,-143.5,-5.5,0,5,0
478,-141.5,-4.5,0,15,0
479,-140.5,-3.5,0,37,3
481,-139.5,-3.5,3,46,1
482,-137.5,-2.5,3,60,5
519,-104.5,-2.5,23,25,2
525,-128.5,-1.5,40,58,2
529,-143.5,-2.5,3,7,5
530,-146.5,-1.5,2,6,2
531,-146.5,-1.5,1,3,1
532,-146.5,-0.5,7,25,3
533,-148.5,-3.5,40,70,10
534,-146.5,-1.5,2,2,1
535,-148.5,0.5,114,6,10
536,-149.5,3.5,12,12,6
537,-146.5,2.5,15,40,5
538,-144.5,4.5,61,132,21
539,-143.5,4.5,1,8,1
541,-146.5,2.5,2,41,2
542,-148.5,4.5,56,130,4
543,-146.5,4.5,50,70,20
544,-144.5,4.5,0,30,0
545,-140.5,4.5,10,35,2
576,-111.5,-6.5,37,3,17
578,-121.5,-4.5,0,40,0
580,-128.5,-3.5,0,6,0
581,-131.5,-3.5,0,15,5
582,-134.5,-1.5,0,27,0
583,-135.5,2.5,5,58,3
584,-136.5,5.5,0,5,1
585,-135.5,7.5,0,37,2
586,-135.5,8.5,0,5,0
588,-134.5,7.5,0,16,0
590,-139.5,2.5,0,12,1
592,-145.5,-4.5,0,42,0
593,-149.5,-3.5,0,24,0
594,-149.5,-5.5,0,20,0
595,-147.5,-3.5,3,67,5
596,-147.5,-4.5,0,20,0
598,-145.5,-4.5,1,29,0
599,-144.5,-4.5,0,8,0
600,-145.5,-4.5,1,9,0
601,-145.5,-5.5,2,22,1
602,-146.5,-4.5,2,50,2
603,-149.5,-3.5,3,12,1
604,-149.5,-4.5,2,7,1
606,-147.5,-4.5,2,20,3
607,-146.5,-6.5,2,21,3
608,-147.5,-7.5,9,22,6
609,-147.5,-5.5,5,18,3
610,-147.5,-5.5,1,27,2
611,-147.5,-4.5,3,18,1
612,-147.5,-4.5,2,12,1
613,-148.5,-5.5,3,7,1
614,-147.5,-2.5,40,12,10
615,-147.5,-3.5,2,25,1
616,-147.5,-4.5,9,48,3
617,-148.5,-3.5,1,14,0
618,-147.5,-3.5,3,25,2
619,-143.5,-2.5,7,60,3
621,-136.5,-4.5,61,47,10
661,-129.5,-3.5,65,5,0
662,-134.5,-5.5,8,9,3
663,-137.5,-4.5,4,4,2
664,-135.5,-4.5,3,18,14
667,-141.5,-3.5,0,5,0
669,-144.5,3.5,2,8,0
306,-94.5,1.5,3,97,10
307,-95.5,1.5,2,89,4
308,-96.5,2.5,1,15,4
309,-97.5,1.5,0,58,2
310,-97.5,2.5,0,48,2
311,-98.5,2.5,0,133,2
312,-98.5,1.5,0,29,1
313,-99.5,2.5,0,48,2
314,-99.5,2.5,0,19,1
315,-98.5,3.5,0,67,3
316,-97.5,3.5,0,0,0
317,-96.5,3.5,0,80,0
324,-99.5,3.5,0,68,2
325,-98.5,4.5,0,0,0
326,-99.5,3.5,0,7,1
327,-98.5,3.5,0,0,0
328,-99.5,3.5,0,0,0
330,-99.5,3.5,0,0,0
332,-100.5,4.5,0,0,0
333,-98.5,2.5,0,14,1
335,-99.5,3.5,0,0,0
336,-99.5,4.5,0,0,0
337,-101.5,5.5,0,0,0
367,-113.5,4.5,1,44,20
369,-116.5,1.5,21,20,0
372,-115.5,5.5,28,11,6
373,-115.5,5.5,0,12,0
374,-116.5,3.5,9,23,0
374,-117.5,3.5,0,0,0
376,-121.5,4.5,25,38,0
377,-121.5,4.5,10,20,0
378,-121.5,4.5,5,8,2
378,-121.5,3.5,20,7,0
379,-122.5,3.5,5,25,0
380,-127.5,4.5,4,11,0
381,-127.5,4.5,3,17,0
384,-128.5,-4.5,33,90,0
385,-129.5,-4.5,0,45,0
386,-129.5,-4.5,65,0,0
387,-129.5,-4.5,8,0,0
388,-128.5,-5.5,2,10,0
390,-127.5,-9.5,9,18,0
391,-127.5,-9.5,3,0,0
394,-120.5,-7.5,2,6,0
395,-119.5,-7.5,0,12,0
395,-119.5,-7.5,0,8,0
398,-110.5,-5.5,5,0,0
404,-93.5,-0.5,13,4,0
426,-81.5,-14.5,0,8,4
437,-81.5,-11.5,0,63,4
438,-84.5,-14.5,0,18,0
439,-83.5,-15.5,0,5,0
447,-83.5,-11.5,0,8,2
448,-82.5,-12.5,0,17,8
449,-83.5,-14.5,0,24,0
453,-81.5,-12.5,0,35,10
455,-82.5,-13.5,0,18,10
456,-83.5,-13.5,0,5,2
466,-84.5,-10.5,0,0,0
468,-86.5,-15.5,0,4,1
468,-86.5,-15.5,0,2,0
469,-86.5,-15.5,0,5,0
470,-83.5,-13.5,0,5,12
472,-82.5,-9.5,0,10,5
512,-111.5,6.5,0,0,0
519,-104.5,4.5,0,0,0
521,-104.5,4.5,0,5,8
523,-99.5,3.5,2,10,6
528,-95.5,3.5,0,0,4
533,-100.5,3.5,10,6,6
534,-99.5,5.5,0,73,17
535,-98.5,2.5,0,66,14
536,-99.5,5.5,1,9,4
537,-102.5,3.5,3,5,4
539,-98.5,5.5,0,35,5
540,-99.5,2.5,0,9,3
544,-97.5,5.5,0,5,3
545,-98.5,5.5,40,184,16
546,-97.5,5.5,2,35,10
549,-104.5,3.5,0,1,2
551,-103.5,4.5,11,15,4
553,-102.5,5.5,0,8,20
554,-102.5,5.5,1,5,4
555,-102.5,4.5,0,4,5
556,-103.5,4.5,68,5,14
557,-103.5,5.5,3,12,4
559,-103.5,5.5,0,6,4
560,-103.5,5.5,0,1,2
563,-96.5,4.5,0,11,7
564,-95.5,4.5,0,5,9
565,-95.5,4.5,0,2,8
566,-95.5,4.5,0,2,5
567,-96.5,4.5,3,13,19
656,-102.5,-6.5,0,0,0
659,-114.5,-11.5,26,12,2
660,-115.5,-10.5,11,2,3
663,-123.5,-9.5,2,8,2
665,-122.5,-9.5,1,3,4
671,-113.5,3.5,0,0,0
672,-112.5,4.5,0,3,2
674,-111.5,3.5,3,15,2
678,-116.5,-4.5,1,8,3
679,-114.5,-6.5,2,23,5
685,-118.5,5.5,1,71,4
686,-118.5,5.5,0,1,0
687,-118.5,6.5,0,95,10
688,-117.5,6.5,0,147,3
689,-117.5,6.5,1,30,3
693,-110.5,4.5,5,9,2
693,-110.5,3.5,4,10,6
695,-110.5,4.5,1,6,3
695,-110.5,4.5,1,3,2
696,-112.5,3.5,1,7,4
697,-110.5,4.5,0,6,2
698,-112.5,4.5,1,6,3
702,-100.5,4.5,0,4,0
475,-121.5,5.5,0,0,0
500,-131.5,-2.5,3,31,0
505,-113.5,4.5,1,4,0
507,-114.5,5.5,0,31,1
508,-113.5,4.5,0,1,2
509,-113.5,2.5,0,0,0
510,-114.5,5.5,2,12,1
511,-114.5,5.5,0,0,0
512,-112.5,5.5,0,22,6
514,-113.5,5.5,15,2,3
515,-113.5,5.5,3,17,2
516,-113.5,5.5,0,0,0
518,-112.5,5.5,0,2,4
519,-110.5,5.5,0,4,1
520,-111.5,5.5,0,3,0
521,-111.5,5.5,0,0,0
522,-111.5,5.5,0,0,0
529,-110.5,6.5,0,0,0
567,-131.5,10.5,0,0,0
591,-130.5,9.5,0,2,0
284,-95.5,5.5,0,0,0
288,-111.5,7.5,0,10,0
290,-119.5,4.5,131,53,21
291,-120.5,6.5,8,20,12
292,-121.5,4.5,116,50,20
293,-122.5,4.5,3,3,1
294,-123.5,4.5,8,3,1
294,-124.5,4.5,0,12,6
295,-125.5,5.5,9,20,0
295,-125.5,5.5,15,33,0
296,-127.5,6.5,0,10,5
297,-127.5,6.5,14,20,6
298,-128.5,5.5,55,80,30
298,-127.5,5.5,10,2,8
300,-125.5,3.5,95,56,45
301,-129.5,1.5,35,70,30
303,-139.5,4.5,80,160,90
305,-137.5,2.5,45,35,45
308,-148.5,-2.5,10,20,5
308,-148.5,-2.5,5,15,5
309,-148.5,-2.5,5,22,15
309,-149.5,-2.5,5,10,5
389,-131.5,1.5,10,0,100
390,-135.5,-0.5,20,0,97
391,-137.5,-2.5,0,0,83
393,-133.5,-5.5,0,0,12
394,-132.5,-7.5,0,0,37
395,-133.5,-8.5,1,0,14
396,-137.5,-6.5,0,0,16
398,-144.5,-6.5,0,0,175
399,-143.5,-6.5,0,16,30
400,-144.5,-8.5,0,67,0
401,-146.5,-9.5,0,22,0
403,-146.5,-6.5,20,90,60
404,-146.5,-5.5,0,10,0
405,-149.5,-6.5,0,20,10
406,-147.5,-3.5,55,0,0
407,-143.5,-1.5,90,0,0
408,-143.5,-3.5,5,5,0
409,-143.5,-3.5,0,75,0
410,-144.5,1.5,30,20,0
410,-144.5,2.5,0,20,0
411,-145.5,3.5,0,32,25
412,-141.5,0.5,0,0,0
431,-109.5,4.5,7,20,3
433,-115.5,4.5,40,10,0
437,-125.5,-10.5,4,13,1
439,-130.5,-7.5,10,10,0
440,-132.5,-8.5,0,40,0
443,-146.5,-8.5,1,69,0
444,-146.5,-9.5,0,20,0
445,-145.5,-9.5,0,30,0
446,-144.5,-9.5,2,25,0
447,-145.5,-10.5,2,55,1
448,-146.5,-10.5,1,14,0
449,-146.5,-6.5,0,4,0
450,-145.5,-3.5,2,28,0
451,-142.5,-5.5,2,13,0
452,-140.5,-1.5,5,73,2
453,-136.5,0.5,283,5,154
455,-143.5,4.5,48,10,50
457,-143.5,-1.5,1,12,2
459,-143.5,5.5,28,29,33
460,-145.5,5.5,15,2,11
461,-147.5,5.5,0,70,0
462,-148.5,5.5,12,5,8
463,-148.5,4.5,7,6,2
464,-145.5,4.5,40,61,4
467,-141.5,-2.5,10,36,0
468,-139.5,-4.5,15,24,0
469,-135.5,-3.5,5,15,0
470,-132.5,-3.5,0,70,0
471,-129.5,-3.5,21,21,3
472,-127.5,-4.5,0,0,0
473,-130.5,-3.5,15,15,4
475,-127.5,4.5,74,0,10
491,-99.5,4.5,1,27,42
492,-101.5,5.5,16,30,44
492,-101.5,4.5,0,11,29
492,-101.5,4.5,0,0,10
495,-106.5,-3.5,32,55,33
496,-108.5,-3.5,16,45,9
498,-115.5,-2.5,26,1,8
499,-116.5,-1.5,4,0,1
501,-121.5,3.5,19,17,14
501,-121.5,3.5,0,4,16
502,-121.5,4.5,1,11,8
505,-129.5,4.5,6,9,15
506,-131.5,6.5,0,1,4
506,-131.5,6.5,0,0,0
508,-133.5,3.5,4,24,7
509,-135.5,6.5,0,2,3
510,-139.5,5.5,4,18,8
